dist,double,exacta,exacta_dividends,exacta_results,first_4,first_4_dividends,first_4_results,place,quaddle,qulnella,qulnella_dividends,qulnella_results,race_name,rank_1_P,rank_1_W,rank_1_name,rank_1_num,rank_1_rider,rank_2_P,rank_2_W,rank_2_name,rank_2_num,rank_2_rider,rank_3_P,rank_3_W,rank_3_name,rank_3_num,rank_3_rider,sno,start,trifecta,trifecta_dividends,trifecta_results,win
4,12:20,1600,MOET & CHANDON CHAMPAGNE STAKES 2Y SW GROUP 1,1,KING'S LEGACY,HUGH BOWMAN,2.30,1.40,2,GLENFIDDICH,TOMMY BERRY,-,5.50,6,OLE KIRK,JAMES MCDONALD,-,1.70,9,FAYERRA,JASON COLLETT,-,-,83.9K,42K,37.9K,"8,985",65.8K,57K,"9,061",-,1-2,34.90,1-2,48.80,1-2-6,203.60,1-2-6-9,1745.10
5,13:00,2000,JAPAN RACING ASSOCIATION PLATE 3UP QUALITY GROUP 3,4,LIFE LESS ORDINARY (IRE),JASON COLLETT,8.30,2.60,11,GREYSFUL GLAMOUR,RACHEL KING,-,2.20,5,SHARED AMBITION (IRE),JAMES MCDONALD,-,1.90,3,BEST OF DAYS (GB),HUGH BOWMAN,-,-,86.9K,52.1K,40.4K,"7,650",63.1K,41.2K,12.4K,808K,4-11,23.80,4-11,58.60,4-11-5,365.40,4-11-5-3,1171.90
6,13:40,1400,SCHWEPPES ALL AGED STAKES SWFA GROUP 1,9,TOFANE (NZ),OPIE BOSSON,12.30,3.50,1,PIERATA,TOMMY BERRY,-,2.10,10,FASIKA,BRENTON AVDULLA,-,4.00,13,SUPER SETH,JAMES MCDONALD,-,-,147K,80.7K,75.8K,17.1K,147K,114K,15.3K,-,1-9,35.80,9-1,71.20,9-1-10,971.20,9-1-10-13,7660.50
7,14:20,1200,TAB HALL MARK STAKES 3UP SW+P GROUP 3,14,GREYWORM,TOMMY BERRY,4.60,1.90,1,TREKKING,KERRIN MCEVOY,-,2.10,2,KEMENTARI,HUGH BOWMAN,-,1.80,6,LE ROMAIN,NASH RAWILLER,-,-,108K,55.2K,41.8K,"9,916",69.6K,49.7K,17.4K,-,1-14,14.80,14-1,23.30,14-1-2,109.10,14-1-2-6,1022.10
8,14:55,1400,JCDECAUX HANDICAP 3UP BM100 HCP,8,RANIER,HUGH BOWMAN,23.20,6.10,15,PHAISTOS (EM1),KERRIN MCEVOY,-,1.90,10,DEALMAKER,BRENTON AVDULLA,-,3.70,4,LANCIATO (NZ),RACHEL KING,-,-,120K,66K,53.5K,12.6K,94.8K,58.4K,-,-,8-15,44.60,8-15,59.90,8-15-10,944.20,8-15-10-4,11908.50
0,16:32,525,SEQUENTIAL PROPERTY SERVICES GR7,7,FABRIOLA EXPERT,A. DAILLY,9.90,2.50,4,SUNSET BOURBSKI,A. DAILLY,-,1.90,1,LORD DISICK,J. ENNIS,-,1.10,2,PALACE LADY,J. ENNIS,-,-,"6,895","3,113","2,059",692,"6,132","4,379",342,"5,291",4-7,27.50,7-4,34.70,7-4-1,174.10,7-4-1-2,584.00
1,16:52,525,SKY RACING GR6,6,BURN TIME,L. HELLMUTH,5.80,1.10,7,PURE QUALITY,T. AULD,-,1.40,5,ENTWINED,J. NIBBS,-,10.90,3,DENZELL BALE,S. GRENFELL,-,-,"6,750","4,082","2,306","1,452","8,537","5,872",195,-,6-7,9.40,6-7,25.30,6-7-5,916.00,6-7-5-3,3645.50
2,17:12,525,TAB - LONG MAY WE PLAY FINAL (3-6 WINS) RSD WIN FN,1,THISTLE SMOKE,A. LANGTON,4.00,1.70,2,CATCH THE THIEF,M. CLARK,-,1.10,4,ZIPPING SULLIVAN,D. COLEMAN,-,1.60,9,MULLION MAYOR (7),J. ENNIS,-,-,"9,289","3,231","2,142",988,"7,025","7,623",292,-,1-2,4.80,1-2,13.90,1-2-4,40.80,1-2-4-9,158.40
3,17:35,725,TOPCAT VIDEO MX 4/5,8,BANGA,R. HENNESS,4.30,2.20,4,BLAZING CARTIER,R. BRITTON,-,2.30,7,WEBLEC HAZE,J. BRITTON,-,-,1,BENALI,T. BRITTON,-,-,"9,980","3,379","1,867","1,282","4,645","4,211",256,-,4-8,8.40,8-4,15.00,8-4-7,42.60,8-4-7-1,146.20
4,17:53,525,MEADOWS CONFERENCE & EVENTS CENTRE MX 4/5,4,SHANLYN DEANO,A. LAUTERBOOM,9.70,2.30,6,AVALANCHE,J. THOMPSON,-,1.04,5,FATHER PHEVOS,G. NEOCLEOUS,-,3.70,2,START A RIOT,K. HELLMUTH,-,-,11.4K,"4,069","2,632","1,243","7,817","5,446",281,24.4K,4-6,24.90,4-6,43.40,4-6-5,308.00,4-6-5-2,1456.80
5,18:12,600,THEMEADOWS.ORG.AU FFA,1,TRUE DETECTIVE,J. BRITTON,2.00,1.50,8,RAJASTHAN,R. CAMILLERI,-,1.50,7,ELLA ENCHANTED,J. ENNIS,-,-,2,HAVANA MISS,J. SHARP,-,-,"4,775","1,824","1,828",907,"3,706","3,306",380,-,1-8,1.80,1-8,3.70,1-8-7,5.20,1-8-7-2,27.00
6,18:35,600,HOME OF TEN GROUP 1'S GR5,5,SUBMISSION,J. THOMPSON,3.30,1.50,8,HERE'S TEARS,R. BRITTON,-,1.80,4,MIDNIGHT MYSTERY,A. BAHEN,-,6.60,7,BARCIA PRINCE,J. BRITTON,-,-,"8,245","2,754","1,622",841,"5,868","5,070",338,-,5-8,14.00,5-8,20.50,5-8-4,240.80,5-8-4-7,2329.30
7,18:53,525,FEIKUAI GREYHOUNDS FFA,5,YOU TELL ME,K. GREENOUGH,2.90,1.70,3,BLACK OPIUM,J. THOMPSON,-,1.70,7,MAS PLUM JAM,D. BURNETT,-,-,1,IAGO BALE,A. DAILLY,-,-,"9,155","3,868","2,012","1,511","8,226","5,988",249,-,3-5,3.30,5-3,8.10,5-3-7,84.90,5-3-7-1,247.20
8,19:15,525,JOIN THE 525 CLUB NOW GR5,4,ASTON SILK,J. THOMPSON,1.50,1.04,6,PHILADELPHIA PIP,J. SHARP,-,2.20,2,DEWANA CLASSIC,B. DEWAN,-,2.40,3,CHUN LI,J. SHARP,-,-,"6,566","2,974","3,645","1,137","6,775","6,090",390,-,4-6,6.30,4-6,10.90,4-6-2,34.40,4-6-2-3,123.10
9,19:42,525,TAB.COM.AU GR5,5,JUNK FOOD JUNKIE,J. SHARP,3.20,1.30,7,FABRIOLA ZAD,A. DAILLY,-,1.80,1,GET GO BOY,A. DEBATTISTA,-,1.60,2,CROUCHER,R. WOOD,-,-,"7,722","3,886","2,441","1,468","7,923","5,177",520,-,5-7,9.30,5-7,14.70,5-7-1,77.00,5-7-1-2,299.10
10,20:02,525,LIKE GRVICTORIA ON FACEBOOK GR5,1,WINLOCK NEWBOLT,M. GIBBONS,6.30,1.70,5,WEBLEC SPICE,M. LANIGAN,-,1.90,4,I'M A KRAKOUER,R. BRITTON,-,2.50,9,ELVISA BALE (7),A. DAILLY,-,-,12.8K,"4,758","2,684","1,311","9,223","5,688",497,-,1-5,6.60,1-5,27.90,1-5-4,97.60,1-5-4-9,794.20
11,20:22,525,EVERY RACE LIVE ON THE WATCHDOG APP GR5,7,DEWANA SUCCESS,M. DEWAN,6.60,1.20,1,ZIANNA ROSE,R. CRAWFORD,-,2.30,6,ZIPPING MARSHALL,D. COLEMAN,-,1.10,8,DEWANA MILKSHAKE,B. DEWAN,-,-,"8,798","2,796","3,080","1,530","6,610","6,336",-,-,1-7,27.30,7-1,59.30,7-1-6,96.70,7-1-6-8,490.80
0,11:04,1200,WILDFIRE BLOOMS HANDICAP F&M 0 - 70 HCP,2,BABE IN BOOTS,WAYNE KERFORD,6.70,2.40,1,ROUGHLY,CASEY HUNTER,-,2.50,3,HUSSON PARK,BARRY HUPPATZ,-,2.40,4,VALENCIANO (NZ),JARROD TODD,-,-,"7,416","2,686","2,514",885,"3,754","2,251",95,391,1-2,11.50,2-1,21.50,2-1-3,227.40,2-1-3-4,362.90
1,11:39,1200,YEPERENYE SHOPPING CENTRE WFA PLATE WFA,4,SAVATOXL,LORELLE CROW,3.40,1.50,5,SUPER BRYAN,BARRY HUPPATZ,-,3.60,3,MAUDY,PAUL DENTON,-,-,2,GOLDEN DICE,TERRY TREICHEL,-,-,"5,767","1,484","1,578",667,"1,835","3,174",47,-,4-5,9.00,4-5,20.40,4-5-3,62.50,4-5-3-2,136.20
2,12:14,1000,LADBROKES ODDS BOOST HANDICAP 0 - 62 HCP,1,CULZEAN,RAYMOND VIGAR,2.30,2.10,5,WHITWORTH,LORELLE CROW,-,6.70,3,REGAL CAPITAL,PAUL DENTON,-,-,6,KING KAZOU,JARROD TODD,-,-,"7,855","3,592","1,165",521,"2,466","2,186",28,-,1-5,12.20,1-5,14.90,1-5-3,50.60,1-5-3-6,138.60
3,12:54,1900,MERCURE ALICE SPRINGS RESORT HANDICAP HCP,3,FLYING TORMENTA,TERRY TREICHEL,4.50,1.60,4,MAZZARO,STAN TSAIKOS,-,2.00,8,WINGARD,LORELLE CROW,-,7.30,7,DOON BUGGY,CASEY HUNTER,-,-,"4,950","2,550","1,495",588,"1,884","2,211",78,"1,740",3-4,7.00,3-4,20.50,3-4-8,368.00,3-4-8-7,1959.80
4,13:34,1400,HELLOWORLD TRAVEL ALICE SPRINGS HANDICAP BM76 HCP,6,RANSOM MONEY,STAN TSAIKOS,7.30,1.40,7,HENRY LAD,WAYNE DAVIS,-,3.80,3,ALLSPICE,TERRY TREICHEL,-,1.60,4,GAUGUIN (NZ),DAN MORGAN (A2.0),-,-,"5,736","1,751","1,453",372,"2,149","1,648",106,-,6-7,56.20,6-7,107.70,6-7-3,413.30,6-7-3-4,1653.50
5,14:14,1400,SEPPELT WINES MAIDEN PLATE MDN-SW,3,RADIO ROOM,STAN TSAIKOS,10.80,3.50,5,TRUCKLOAD OF HOFFA,BARRY HUPPATZ,-,1.40,7,GUARDIAN,LORELLE CROW,-,4.50,6,ULARARA,PAUL DENTON,-,-,10.8K,"5,743","2,978",765,"3,742","2,251",512,-,3-5,12.80,3-5,46.30,3-5-7,357.90,"3-5-7-6
                                            Partial C/O","3489.40
                                            (307.74)"
6,14:54,1600,IMPARJA TELEVISION NT GUINEAS 3Y - SW,6,SHIFT THE RISK,RAYMOND VIGAR,1.30,1.04,9,CARIBBEAN KISSES,PAUL DENTON,-,3.10,4,LUNCH SESSION,TERRY TREICHEL,-,3.60,2,D'LIVA,STAN TSAIKOS,-,-,12.2K,"5,076","2,031",654,"4,111","6,580",-,-,6-9,8.60,6-9,16.10,6-9-4,98.70,6-9-4-2,999.50
0,10:00,1100,BUTCH POWER MAIDEN PLATE MDN-SW,7,SOCIALITE MISS,LAURA LAFFERTY (A2.0),15.70,2.40,4,RAYSIM,JACK HILL,-,1.50,3,LOVANO,DYLAN DUNN,-,2.40,6,TAI SHAN,JARROD FRY,-,-,17.6K,"7,256","5,756","1,995",10.9K,"9,600","2,404",-,4-7,39.50,7-4,67.80,7-4-3,408.60,7-4-3-6,1203.00
1,10:31,1200,STAVELY PARK MERINO STUD 3YO MAIDEN PLATE 3Y MDN-SW,4,HARPUNA,JARROD FRY,4.10,1.90,1,DROP THE MIC,WILL PRICE (A1.5),-,2.10,2,FIGHTING JACK,JACK MARTIN,-,1.20,15,LOVE HURTS (NZ) (EM3),RHONDA MANGAN,-,-,20.9K,"8,143","6,654","3,385",12.7K,"9,783","1,546",12.8K,1-4,13.50,4-1,18.30,4-1-2,42.90,4-1-2-15,4399.90
2,11:06,1600,D.A. DALGLEISH MAIDEN PLATE MDN-SW,9,RISING ARCHIE,CAMPBELL RAWILLER (A2.0),2.50,1.40,8,GAUCHO,WILL PRICE (A1.5),-,1.50,10,SET TO FIGHT,JACK HILL,-,2.30,5,RECIDIVIST,BRIDGET GRYLLS,-,-,15.3K,"5,104","3,450","1,643",10.4K,"5,351",957,-,8-9,3.50,9-8,7.60,9-8-10,36.00,9-8-10-5,232.50
3,11:41,1600,W. L. BILL BIGGIN 0 - 58 HANDICAP 0 - 58 HCP,6,FERROCERIUM,JACK HILL,4.00,1.50,3,PAINT THE STARS,CAMPBELL RAWILLER (A2.0),-,2.60,5,ONEHUNDRED PERCENT,ALANA KELLY (A2.0),-,2.30,7,NOBLE ROCKS,CHRISTINE PULS,-,-,19.8K,"7,417","5,274","2,076",11.9K,"6,686","1,481",-,3-6,22.30,6-3,38.50,6-3-5,183.10,6-3-5-7,611.00
4,12:16,1600,BOB BARR SMITH 0 - 58 HANDICAP 0 - 58 HCP,1,BROMES,JARROD FRY,5.20,1.80,6,GO BALLISTIC,WILL PRICE (A1.5),-,1.20,3,STORMY JACK,MADISON LLOYD (A2.0),-,3.10,7,PRIZE LAD,JACK HILL,-,-,29.2K,12.6K,"6,505","2,024",14.2K,"8,049","1,571",-,1-6,9.50,1-6,23.40,1-6-3,180.50,1-6-3-7,1154.10
5,12:56,1300,MILLEAR FAMILY 0 - 58 HANDICAP 0 - 58 HCP,4,KASHIWA,CAMPBELL RAWILLER (A2.0),3.70,1.20,2,TIME FORD,JADEN LLOYD (A2.0),-,2.20,6,QUIET LUCKY,DECLAN BATES,-,2.10,7,ENTANGLED TOFF,BRIAN HIGGINS,-,-,23.5K,"9,899","5,482","1,764",11.2K,"5,830","1,134",39.1K,2-4,10.20,4-2,19.90,4-2-6,52.40,4-2-6-7,331.60
6,13:36,1300,BET365 0 - 58 HANDICAP 0 - 58 HCP,9,PEDDLER,MADISON LLOYD (A2.0),6.00,2.10,2,FRATELLO,WILL PRICE (A1.5),-,1.30,4,DIXIE BUILT,JACK HILL,-,2.70,3,ASTRO CASTRO,KEVIN BOHORUN,-,-,29.1K,14K,"6,004","1,937",12.7K,"5,712","1,427",-,2-9,14.80,9-2,37.30,9-2-4,187.40,9-2-4-3,674.50
7,14:16,2000,T.M. MURRAY SLATTERY WILLAURA CUP BM70,5,FLORIDA DREAM,JADEN LLOYD (A2.0),6.80,2.10,2,TOUGH VIC,DECLAN BATES,-,2.50,6,CARPOOL KARAOKE (NZ),WILL PRICE (A1.5),-,1.40,4,MIGHTY OASIS (GB),JACK HILL,-,-,21.7K,"7,148","4,669","2,131",11.4K,"7,070","2,948",-,2-5,27.80,5-2,64.80,5-2-6,185.10,5-2-6-4,1023.60
8,14:59,1100,PROGRAMMED 0 - 58 HANDICAP 0 - 58 HCP,7,MARY'S PRIDE,WILL PRICE (A1.5),4.20,1.90,1,MARROCK,JARROD FRY,-,2.20,12,IN THE SUN,MIKAELA LAWRENCE (A3.0),-,8.20,6,THE RICH FISHER,JOHN KEATING,-,-,15.5K,"7,102","4,675","1,658","9,554","3,777",-,-,1-7,6.80,7-1,17.10,7-1-12,292.00,"7-1-12-6
                                            Partial C/O","5855.50
                                            (239.95)"
0,16:04,400,MR BUGS PEST CONTROL MAIDEN STAKES MDN,6,UTAH EXPRESS,J. MAGRI,3.00,1.50,1,SIN RAP EXPRESS,S. PARNIS,-,1.10,8,MUMNESIA,K. COLEMAN,-,4.10,3,OFFLINE,P. LAGOGIANE,-,-,"9,133","5,170","2,285",797,"7,171","5,877",43,452,1-6,4.60,6-1,9.80,6-1-8,48.50,6-1-8-3,106.10
1,16:24,400,LADBROKES MAIDEN STAKES MDN,3,FUN GUY EBBY,M. EBERAND,4.40,1.70,1,TAKAHI TOBY,J. BERTINATO,-,2.30,2,BOLLY'S GIRL,A. BELL,-,5.00,8,UTAH MISTY,J. SATTI,-,-,"6,726","2,563","1,382",606,"4,163","2,542",41,-,1-3,16.30,3-1,25.70,3-1-2,289.50,3-1-2-8,912.50
2,16:44,400,SOUTHERN ENGINE RECONDITIONING STAKES GR5,5,ANOTHER STORM,M. WRIGHT,3.70,1.30,4,BRISK,K. CHAPPELOW,-,3.00,9,FLASH MULCHER (7),S. FLEMING,-,1.50,8,SAVANAKA TWO,A. BELL,-,-,"8,572","4,480","2,665","1,025","7,631","5,909",35,-,4-5,22.70,5-4,35.20,5-4-9,222.40,5-4-9-8,1456.90
3,17:04,400,LADBROKES CASH IN STAKES MX 4/5,7,LAST PHOENIX,N. BROWN,2.70,1.20,5,SIENNA KEEPING,R. METSELAAR,-,1.30,3,BILLY BUCCA,A. BELL,-,2.40,2,OLD MICK BANNER,B. GIBBONS,-,-,"6,789","1,883","1,023",391,"2,731","2,235",23,-,5-7,6.30,7-5,7.00,7-5-3,61.50,7-5-3-2,73.80
4,17:23,400,LADBROKES ODDS BOOST STAKES FFA,5,STRAIGHT SHIFT,P. LAGOGIANE,2.80,1.80,7,MURPHY RUMBLE,M. GATT,-,4.60,8,RUMBLE MASTER,J. MAGRI,-,-,1,HARDAWAY HARADA,R. MARSDEN,-,-,"6,402","1,613","1,561",664,"3,471","2,876",39,787,5-7,8.20,5-7,16.40,5-7-8,37.90,5-7-8-1,61.50
5,17:42,472,LADBROKES 1-2 WINS STAKES GR5 FN,6,UTAH GHOST,J. SATTI,3.80,1.10,2,STRIKING,C. CHAPPELOW,-,1.40,8,LAURIE'S LAW,S. MA,-,2.30,4,HIGH PRIESTESS,B. MCCAULEY,-,-,"6,656","2,601","1,086",503,"3,725","2,675",200,-,2-6,6.10,6-2,12.70,6-2-8,106.80,6-2-8-4,708.90
6,18:00,472,LADBROKES CASH OUT STAKES MX 4/5,1,HERE COMES JOE,J. ESTEPHAN,1.90,1.04,9,JACK HIGH (3),R. MARSDEN,-,8.40,4,RITZA COEN,M. GATT,-,1.80,2,KNIGHTHOOD,P. LAGOGIANE,-,-,"7,899","3,866","2,382","1,010","7,498","6,143",30,-,1-9,28.50,1-9,33.30,1-9-4,213.20,1-9-4-2,746.20
7,18:23,472,LADBROKES BACK YOURSELF STAKES FFA,3,EBBY INFRARED,M. EBERAND,3.40,1.60,5,GOOD ODDS HARADA,J. MAGRI,-,1.50,8,KING CRATOS,J. MAGRI,-,-,4,SHANJO PRINCE,M. GATT,-,-,"4,779","1,781","1,613",574,"3,963","5,376",31,-,3-5,3.10,3-5,8.40,3-5-8,18.70,3-5-8-4,61.00
8,18:42,400,LADBROKES BULLI BATTLERS STAKES GR5,8,DYNA KARA,S. RHODES,2.70,1.10,7,TOMERONG TERROR,F. GOODWIN,-,1.30,1,PONTIAC ICON,M. AZZOPARDI,-,1.50,9,RUNWAY OSCAR (3),C. BENJAMIN,-,-,"6,408","3,286","1,062",636,"4,303","3,534",103,-,7-8,4.20,8-7,9.40,8-7-1,46.10,8-7-1-9,121.70
9,19:00,472,LADBROKES PROTEST PAYOUT STAKES GR5,6,UNISON,M. SULTANA,1.70,1.04,1,SIN RAP BOOM,S. PARNIS,-,2.10,8,TOPPER PHOENIX,F. HARRIS,-,3.70,3,TOPPER MCGARRETT,F. HARRIS,-,-,"6,596","2,105","1,679",636,"5,359","4,480",-,-,1-6,3.20,6-1,6.00,6-1-8,27.60,6-1-8-3,93.50
0,10:03,900,COOINDA NURSING HOME MAIDEN PLATE MDN-SW,5,OUTBACK SNOW,WENDY PEEL (A),108.10,12.80,13,INFERNO MISS,GREG RYAN,-,1.30,11,STICKS 'N' STONES,ANGELA COOPER (A3.0),-,1.80,1,BOBBIE'S BOY,KEN DUNBAR,-,-,"5,139","2,075","1,410",301,"2,400","1,363",303,804,5-13,53.80,"5-13
                                            Partial C/O","481.90
                                            (122.77)",5-13-11,1687.50,"5-13-11-1
                                            Partial C/O","2110.60
                                            (928.69)"
1,10:38,900,COOINDA HOSTEL MAIDEN PLATE MDN-SW,14,SOGNARE,WENDY PEEL (A),2.60,1.80,10,SKYE LOVER,JAMES ROGERS,-,7.60,9,POETIC HARMONY,ANDREW BANKS,-,1.50,2,OPERA DUDE,KATH BELL-PITOMAC (A1.5),-,-,11.7K,"5,730","2,790","2,033","4,629","7,001",287,-,10-14,60.50,14-10,122.10,14-10-9,388.00,14-10-9-2,2213.60
2,11:15,1600,COOINDA LODGE CLASS 1 & MAIDEN PLATE CL1-SW,1,CARNEGIE'S MONACO,KEN DUNBAR,4.80,1.60,7,STAR OF MOSHE,KATE COWAN (A1.5),-,4.80,6,SNIPSELVA,KATH BELL-PITOMAC (A1.5),-,2.20,2,JUST ON SPEC,BILLY CRAY,-,-,"7,986","2,741","1,789",672,"3,623","1,904",248,-,1-7,44.40,1-7,69.00,1-7-6,443.20,"1-7-6-2
                                            Partial C/O","2951.60
                                            (113.17)"
3,11:51,1400,COOINDA RETIREMENT VILLAGE MAIDEN HANDICAP MDN HCP,6,JONESY,JAMES ROGERS,15.40,3.50,5,FANTASMA,GREG RYAN,-,2.20,9,DUSKTILLDAWN,BILLY CRAY,-,4.00,7,BLACK FERN,KEN DUNBAR,-,-,10.2K,"3,845","2,009",614,"3,954","3,473",693,-,5-6,29.00,6-5,91.60,6-5-9,797.50,"6-5-9-7
                                            Partial C/O","5383.20
                                            (2011.29)"
4,12:27,1400,COOINDA HOME CARE BENCHMARK 50 HANDICAP BM50 HCP,1,ZAMALI,KATH BELL-PITOMAC (A1.5),3.30,1.40,2,GORN HOFF,GREG RYAN,-,1.80,7,AYETEEM,KATE COWAN (A1.5),-,2.60,14,MOMENT OF HOPE,ELEANOR WEBSTER-HAWES,-,-,10.6K,"5,289","2,658",894,"5,680",11.6K,197,"2,292",1-2,9.50,1-2,10.80,1-2-7,57.40,1-2-7-14,271.30
5,13:07,1200,COONABARABRAN CUP DAY 25TH OCTOBER 2020 BENCHMARK 50 HCP BM50 HCP,6,BEE DOUBLE BEE,GREG RYAN,4.80,1.90,3,MUSIC MISS,KATE COWAN (A1.5),-,2.60,10,RAWSON CROSSING,JAMES ROGERS,-,4.60,7,POLICY,ANDREW BANKS,-,-,19.9K,"9,601","3,242",939,"5,477","2,403",353,-,3-6,17.70,6-3,34.40,6-3-10,364.90,6-3-10-7,1582.90
6,13:47,1200,COOINDA COONABARABRAN BENCHMARK 50 HANDICAP BM50 HCP,5,CREIDNE,BILLY CRAY,17.30,3.30,11,TICKET TO EL AYE,ANGELA COOPER (A3.0),-,4.80,4,ANGIE EMM,GREG RYAN,-,1.04,3,BRAY (NZ),WENDY PEEL (A),-,-,19.2K,"8,973","4,313","2,264",11K,"6,572",383,-,5-11,196.70,5-11,649.80,5-11-4,1350.60,"5-11-4-3
                                            Partial C/O","10177.80
                                            (4759.10)"
7,14:27,900,MERRYULA WING BENCHMARK 50 HANDICAP BM50 HCP,8,BENSAY,ASHLEIGH STANLEY (A2.0),10.00,3.80,2,INVINCIBLE THUNDER,KATE COWAN (A1.5),-,2.60,15,DYNAMITE DAN (EM1),JAMES ROGERS,-,3.60,12,MATTER OF FACTOR,CHELSEA INGS,-,-,12.4K,"5,281","3,435","1,281","5,773",16.7K,-,-,2-8,47.30,8-2,40.00,8-2-15,680.60,8-2-15-12,4674.50
0,10:19,1400,TOM THUMBS LAGOON 2YO MAIDEN HANDICAP 2Y MDN HCP,3,MACLEAY,ADRIAN LAYT,5.50,2.00,1,BLACK BOLT (NZ),CHAD LEVER,-,2.10,6,DIORISSIMA,TRAVIS WOLFGRAM,-,12.20,5,COL'S LAW,BROCK RYAN (A1.5),-,-,18.8K,"6,481","4,432","1,735","9,444","6,410",816,"5,758",1-3,11.90,3-1,22.40,3-1-6,535.50,3-1-6-5,4385.30
1,10:54,1300,PERKINS BEACH MAIDEN HANDICAP MDN HCP,1,KATERU,BLAIKE MCDOUGALL,2.80,1.50,2,DIVINE ELEVEN,CHAD LEVER,-,2.20,9,HEIMBERG,BRODIE LOY,-,3.70,8,AIR TO AIR,JESS TAYLOR,-,-,19.7K,"8,235","6,686","3,832",11.2K,"8,659",695,-,1-2,7.80,1-2,19.50,1-2-9,176.50,1-2-9-8,619.30
2,11:29,1500,WILLIAM BEACH MAIDEN PLATE MDN-SW,4,HIGH ACADEMY,CHAD LEVER,7.00,1.90,1,DESIGN AHEAD,SCOTT POLLARD,-,3.50,3,DAME MARGOT,TRAVIS WOLFGRAM,-,2.00,9,TODWICK,BRANDON GRIFFITHS (A2.0),-,-,18K,"8,002","4,408","1,542","8,364","5,634",611,-,1-4,26.70,4-1,38.90,4-1-3,243.50,4-1-3-9,1224.60
3,12:04,1500,LAKE CATARACT CLASS 1 HANDICAP CL1 HCP,11,TAMPERING,ADRIAN LAYT,11.90,2.70,13,SILENT AGENDA,CHAD LEVER,-,10.40,1,JUST SOCIETY (NZ),SHAUN GUYMER,-,1.50,14,ILVERMORNY,BLAIKE MCDOUGALL,-,-,21.9K,"8,590","5,720","2,650",12.3K,"7,778",761,"8,168",11-13,472.20,11-13,1353.70,11-13-1,5506.20,"11-13-1-14
                                            Partial C/O","12055.10
                                            (4829.05)"
4,12:44,1400,LAKE CORDEAUX CONDITIONAL BENCHMARK 70 HANDICAP BM70 HCP,4,BUDDEROO KNIGHT,BROCK RYAN (A1.5),9.40,3.30,7,MICKS NEW CHICK,WINONA COSTIN,-,2.30,10,MERCURY,BRANDON GRIFFITHS (A2.0),-,3.20,8,TERRA REIGN,BLAIKE MCDOUGALL,-,-,24.5K,11.3K,"6,613","2,172",11.4K,34.9K,579,-,4-7,41.20,4-7,98.10,4-7-10,974.10,4-7-10-8,7619.90
5,13:24,1200,LAKE AVON F&M BENCHMARK 64 HANDICAP F&M BM64 HCP,2,SPEED AND STYLE,MADISON WATERS (A4.0),19.80,3.90,7,CHANTING,BLAIKE MCDOUGALL,-,2.30,9,MIDSUMMER RAIN,JESS TAYLOR,-,2.30,5,LETTRE D'AMOUR,WINONA COSTIN,-,-,12.4K,"5,537","3,781","1,245","5,543","2,902",879,-,2-7,49.80,2-7,132.80,2-7-9,942.30,"2-7-9-5
                                            Partial C/O","4497.90
                                            (2104.39)"
6,14:04,1200,LAKE ILLAWARRA CG&E BENCHMARK 64 HANDICAP CG&E BM64 HCP,2,REFORMIST,BROCK RYAN (A1.5),7.40,2.10,5,PIONEER,CHAD LEVER,-,1.40,7,GOLWEN,BLAIKE MCDOUGALL,-,2.20,3,LANCASTER BOMBER,BRANDON GRIFFITHS (A2.0),-,-,43.8K,20.9K,"7,448","3,049",14.4K,19.8K,-,-,2-5,10.00,2-5,31.80,2-5-7,181.70,2-5-7-3,1630.70
0,11:21,1000,WESTLAWN FINANCE MAIDEN PLATE MDN-SW,5,SINEPARI,JON GRISEDALE,8.40,1.04,6,ASTROPHYSICS,BELINDA HODDER,-,2.60,1,TUMUT RIVER (NZ),MATTHEW MCGUREN,-,1.30,9,DRAGON PURSUIT,CEJAY GRAHAM (A),-,-,"9,325","3,087","3,878","1,020","4,703","3,219",154,691,5-6,20.20,5-6,43.40,5-6-1,90.70,5-6-1-9,497.60
1,11:56,1200,METROLL LISMORE MAIDEN PLATE MDN-SW,9,TILLY'S STAR,MATTHEW MCGUREN,3.00,1.70,6,DAWN THUNDER,QIN YONG (A1.5),-,1.40,4,CHERAX DESTRUCTOR,LUKE ROLLS,-,3.60,5,CRISTAL CAZ,KASIE STANLEY,-,-,"9,018","2,896","1,725",863,"4,406","3,597",185,-,6-9,3.20,9-6,7.60,9-6-4,58.20,9-6-4-5,213.70
2,12:36,1400,MID-RICHMOND PLUMBERS & SUPPLIERS BENCHMARK 50 HANDICAP BM50 HCP,1,DARK IMAGE,EMILY ATKINSON (A2.0),7.50,3.00,3,ESKIMO COMMANDER,JODI WORLEY,-,3.10,8,OUR BOY BEN,NORIYUKI MASUDA (A),-,3.40,6,CHATEAUROUX,QIN YONG (A1.5),-,-,16.8K,"7,568","4,543","1,462","7,574","4,182",129,"1,990",1-3,25.30,1-3,45.80,1-3-8,290.90,1-3-8-6,4293.50
